INFO   | cs336_basics.tokenizer.BPETokenizer | pretokenizer | 103 | Pre-Tokenization....
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 278 | Add into sorted_count (7344, (' s', 't'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 267 | remove from sorted_count (1195, ('s', 'a'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 271 | Add into sorted_count (1161, ('s', 'a'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 278 | Add into sorted_count (22122, (' s', 'a'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 267 | remove from sorted_count (10256, ('s', 'e'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 271 | Add into sorted_count (10234, ('s', 'e'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 278 | Add into sorted_count (3209, (' s', 'e'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 267 | remove from sorted_count (280, ('s', 'l'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 271 | Add into sorted_count (242, ('s', 'l'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 278 | Add into sorted_count (1138, (' s', 'l'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 267 | remove from sorted_count (3362, ('s', 'h'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 271 | Add into sorted_count (3327, ('s', 'h'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 278 | Add into sorted_count (4662, (' s', 'h'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 267 | remove from sorted_count (593, ('s', 'n'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 271 | Add into sorted_count (580, ('s', 'n'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 278 | Add into sorted_count (240, (' s', 'n'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 267 | remove from sorted_count (3327, ('s', 'h'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 271 | Add into sorted_count (3293, ('s', 'h'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 278 | Add into sorted_count (4696, (' s', 'h'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 267 | remove from sorted_count (1128, ('s', 'p'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 271 | Add into sorted_count (1121, ('s', 'p'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 278 | Add into sorted_count (1671, (' s', 'p'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 267 | remove from sorted_count (10881, ('s', 't'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 271 | Add into sorted_count (10832, ('s', 't'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 278 | Add into sorted_count (7393, (' s', 't'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 267 | remove from sorted_count (1121, ('s', 'p'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 271 | Add into sorted_count (1061, ('s', 'p'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 278 | Add into sorted_count (1731, (' s', 'p'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 267 | remove from sorted_count (171, ('s', 'q'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 271 | Add into sorted_count (153, ('s', 'q'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 278 | Add into sorted_count (411, (' s', 'q'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 267 | remove from sorted_count (153, ('s', 'q'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 271 | Add into sorted_count (151, ('s', 'q'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 278 | Add into sorted_count (413, (' s', 'q'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 267 | remove from sorted_count (1161, ('s', 'a'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 271 | Add into sorted_count (1137, ('s', 'a'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 278 | Add into sorted_count (22146, (' s', 'a'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 267 | remove from sorted_count (10832, ('s', 't'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 271 | Add into sorted_count (10828, ('s', 't'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 278 | Add into sorted_count (7397, (' s', 't'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 267 | remove from sorted_count (10234, ('s', 'e'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 271 | Add into sorted_count (10205, ('s', 'e'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 278 | Add into sorted_count (3238, (' s', 'e'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 267 | remove from sorted_count (1061, ('s', 'p'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 271 | Add into sorted_count (1058, ('s', 'p'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 278 | Add into sorted_count (1734, (' s', 'p'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 267 | remove from sorted_count (1058, ('s', 'p'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 271 | Add into sorted_count (1027, ('s', 'p'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 278 | Add into sorted_count (1765, (' s', 'p'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 267 | remove from sorted_count (1027, ('s', 'p'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 271 | Add into sorted_count (1005, ('s', 'p'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 278 | Add into sorted_count (1787, (' s', 'p'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 267 | remove from sorted_count (3293, ('s', 'h'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 271 | Add into sorted_count (3271, ('s', 'h'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 278 | Add into sorted_count (4718, (' s', 'h'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 267 | remove from sorted_count (817, ('s', 'u'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 271 | Add into sorted_count (801, ('s', 'u'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 278 | Add into sorted_count (2713, (' s', 'u'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 267 | remove from sorted_count (10205, ('s', 'e'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 271 | Add into sorted_count (10197, ('s', 'e'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 278 | Add into sorted_count (3246, (' s', 'e'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 267 | remove from sorted_count (10197, ('s', 'e'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 271 | Add into sorted_count (10195, ('s', 'e'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 278 | Add into sorted_count (3248, (' s', 'e'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 267 | remove from sorted_count (3580, ('s', 'i'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 271 | Add into sorted_count (3565, ('s', 'i'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 278 | Add into sorted_count (1514, (' s', 'i'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 267 | remove from sorted_count (10828, ('s', 't'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 271 | Add into sorted_count (10777, ('s', 't'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 278 | Add into sorted_count (7448, (' s', 't'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 267 | remove from sorted_count (1256, ('s', 'o'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 271 | Add into sorted_count (1185, ('s', 'o'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 278 | Add into sorted_count (10278, (' s', 'o'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 267 | remove from sorted_count (635, ('s', 'c'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 271 | Add into sorted_count (629, ('s', 'c'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 278 | Add into sorted_count (2023, (' s', 'c'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 267 | remove from sorted_count (3271, ('s', 'h'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 271 | Add into sorted_count (3166, ('s', 'h'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 278 | Add into sorted_count (4823, (' s', 'h'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 267 | remove from sorted_count (10777, ('s', 't'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 271 | Add into sorted_count (10774, ('s', 't'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 278 | Add into sorted_count (7451, (' s', 't'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 267 | remove from sorted_count (10195, ('s', 'e'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 271 | Add into sorted_count (10172, ('s', 'e'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 278 | Add into sorted_count (3271, (' s', 'e'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 267 | remove from sorted_count (769, ('s', 'y'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 271 | Add into sorted_count (735, ('s', 'y'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 278 | Add into sorted_count (34, (' s', 'y'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 267 | remove from sorted_count (1005, ('s', 'p'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 271 | Add into sorted_count (1003, ('s', 'p'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 278 | Add into sorted_count (1789, (' s', 'p'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 267 | remove from sorted_count (3166, ('s', 'h'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 271 | Add into sorted_count (3119, ('s', 'h'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 278 | Add into sorted_count (4870, (' s', 'h'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 267 | remove from sorted_count (3119, ('s', 'h'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 271 | Add into sorted_count (3100, ('s', 'h'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 278 | Add into sorted_count (4889, (' s', 'h'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 267 | remove from sorted_count (10172, ('s', 'e'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 271 | Add into sorted_count (10126, ('s', 'e'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 278 | Add into sorted_count (3317, (' s', 'e'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 267 | remove from sorted_count (629, ('s', 'c'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 271 | Add into sorted_count (620, ('s', 'c'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 278 | Add into sorted_count (2032, (' s', 'c'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 267 | remove from sorted_count (620, ('s', 'c'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 271 | Add into sorted_count (554, ('s', 'c'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 278 | Add into sorted_count (2098, (' s', 'c'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 267 | remove from sorted_count (1003, ('s', 'p'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 271 | Add into sorted_count (968, ('s', 'p'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 278 | Add into sorted_count (1824, (' s', 'p'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 267 | remove from sorted_count (242, ('s', 'l'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 271 | Add into sorted_count (239, ('s', 'l'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 278 | Add into sorted_count (1141, (' s', 'l'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 267 | remove from sorted_count (1137, ('s', 'a'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 271 | Add into sorted_count (915, ('s', 'a'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 278 | Add into sorted_count (22368, (' s', 'a'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 267 | remove from sorted_count (10774, ('s', 't'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 271 | Add into sorted_count (10763, ('s', 't'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 278 | Add into sorted_count (7462, (' s', 't'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 267 | remove from sorted_count (580, ('s', 'n'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 271 | Add into sorted_count (492, ('s', 'n'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 278 | Add into sorted_count (328, (' s', 'n'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 267 | remove from sorted_count (3565, ('s', 'i'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 271 | Add into sorted_count (3562, ('s', 'i'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 278 | Add into sorted_count (1517, (' s', 'i'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 267 | remove from sorted_count (173, ('s', 'm'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 271 | Add into sorted_count (86, ('s', 'm'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 278 | Add into sorted_count (4694, (' s', 'm'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 267 | remove from sorted_count (440, ('s', 'w'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 271 | Add into sorted_count (434, ('s', 'w'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 278 | Add into sorted_count (1178, (' s', 'w'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 267 | remove from sorted_count (3100, ('s', 'h'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 271 | Add into sorted_count (3062, ('s', 'h'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 278 | Add into sorted_count (4927, (' s', 'h'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 267 | remove from sorted_count (10763, ('s', 't'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 271 | Add into sorted_count (10726, ('s', 't'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 278 | Add into sorted_count (7499, (' s', 't'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 267 | remove from sorted_count (10726, ('s', 't'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 271 | Add into sorted_count (10714, ('s', 't'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 278 | Add into sorted_count (7511, (' s', 't'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 267 | remove from sorted_count (3562, ('s', 'i'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 271 | Add into sorted_count (3545, ('s', 'i'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 278 | Add into sorted_count (1534, (' s', 'i'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 267 | remove from sorted_count (10126, ('s', 'e'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 271 | Add into sorted_count (10124, ('s', 'e'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 278 | Add into sorted_count (3319, (' s', 'e'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 267 | remove from sorted_count (801, ('s', 'u'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 271 | Add into sorted_count (792, ('s', 'u'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 278 | Add into sorted_count (2722, (' s', 'u'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 267 | remove from sorted_count (492, ('s', 'n'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 271 | Add into sorted_count (424, ('s', 'n'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 278 | Add into sorted_count (396, (' s', 'n'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 267 | remove from sorted_count (1185, ('s', 'o'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 271 | Add into sorted_count (1177, ('s', 'o'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 278 | Add into sorted_count (10286, (' s', 'o'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 267 | remove from sorted_count (3062, ('s', 'h'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 271 | Add into sorted_count (3050, ('s', 'h'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 278 | Add into sorted_count (4939, (' s', 'h'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 267 | remove from sorted_count (151, ('s', 'q'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 271 | Add into sorted_count (147, ('s', 'q'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 278 | Add into sorted_count (417, (' s', 'q'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 267 | remove from sorted_count (1177, ('s', 'o'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 271 | Add into sorted_count (1168, ('s', 'o'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 278 | Add into sorted_count (10295, (' s', 'o'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 267 | remove from sorted_count (792, ('s', 'u'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 271 | Add into sorted_count (735, ('s', 'u'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 278 | Add into sorted_count (2779, (' s', 'u'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 267 | remove from sorted_count (3050, ('s', 'h'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 271 | Add into sorted_count (3049, ('s', 'h'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 278 | Add into sorted_count (4940, (' s', 'h'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 267 | remove from sorted_count (434, ('s', 'w'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 271 | Add into sorted_count (430, ('s', 'w'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 278 | Add into sorted_count (1182, (' s', 'w'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 267 | remove from sorted_count (1168, ('s', 'o'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 271 | Add into sorted_count (1152, ('s', 'o'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 278 | Add into sorted_count (10311, (' s', 'o'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 267 | remove from sorted_count (430, ('s', 'w'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 271 | Add into sorted_count (399, ('s', 'w'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 278 | Add into sorted_count (1213, (' s', 'w'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 267 | remove from sorted_count (10714, ('s', 't'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 271 | Add into sorted_count (10573, ('s', 't'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 278 | Add into sorted_count (7652, (' s', 't'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 267 | remove from sorted_count (554, ('s', 'c'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 271 | Add into sorted_count (545, ('s', 'c'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 278 | Add into sorted_count (2107, (' s', 'c'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 267 | remove from sorted_count (3545, ('s', 'i'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 271 | Add into sorted_count (3532, ('s', 'i'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 278 | Add into sorted_count (1547, (' s', 'i'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 267 | remove from sorted_count (3049, ('s', 'h'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 271 | Add into sorted_count (3032, ('s', 'h'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 278 | Add into sorted_count (4957, (' s', 'h'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 267 | remove from sorted_count (10573, ('s', 't'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 271 | Add into sorted_count (10559, ('s', 't'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 278 | Add into sorted_count (7666, (' s', 't'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 267 | remove from sorted_count (10559, ('s', 't'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 271 | Add into sorted_count (10474, ('s', 't'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 278 | Add into sorted_count (7751, (' s', 't'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 267 | remove from sorted_count (545, ('s', 'c'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 271 | Add into sorted_count (489, ('s', 'c'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 278 | Add into sorted_count (2163, (' s', 'c'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 267 | remove from sorted_count (968, ('s', 'p'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 271 | Add into sorted_count (964, ('s', 'p'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 278 | Add into sorted_count (1828, (' s', 'p'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 267 | remove from sorted_count (10474, ('s', 't'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 271 | Add into sorted_count (10463, ('s', 't'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 278 | Add into sorted_count (7762, (' s', 't'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 267 | remove from sorted_count (399, ('s', 'w'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 271 | Add into sorted_count (366, ('s', 'w'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 278 | Add into sorted_count (1246, (' s', 'w'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 267 | remove from sorted_count (3032, ('s', 'h'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 271 | Add into sorted_count (3025, ('s', 'h'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 278 | Add into sorted_count (4964, (' s', 'h'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 267 | remove from sorted_count (3025, ('s', 'h'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 271 | Add into sorted_count (2993, ('s', 'h'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 278 | Add into sorted_count (4996, (' s', 'h'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 267 | remove from sorted_count (3532, ('s', 'i'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 271 | Add into sorted_count (3519, ('s', 'i'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 278 | Add into sorted_count (1560, (' s', 'i'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 267 | remove from sorted_count (1152, ('s', 'o'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 271 | Add into sorted_count (1151, ('s', 'o'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 278 | Add into sorted_count (10312, (' s', 'o'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 267 | remove from sorted_count (735, ('s', 'u'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 271 | Add into sorted_count (681, ('s', 'u'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 278 | Add into sorted_count (2833, (' s', 'u'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 267 | remove from sorted_count (10463, ('s', 't'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 271 | Add into sorted_count (10431, ('s', 't'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 278 | Add into sorted_count (7794, (' s', 't'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 267 | remove from sorted_count (1151, ('s', 'o'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 271 | Add into sorted_count (1132, ('s', 'o'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 278 | Add into sorted_count (10331, (' s', 'o'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 267 | remove from sorted_count (915, ('s', 'a'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 271 | Add into sorted_count (909, ('s', 'a'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 278 | Add into sorted_count (22374, (' s', 'a'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 267 | remove from sorted_count (10124, ('s', 'e'))
DEBUG  | cs336_basics.tokenizer.BPETokenizer | train_bpe | 271 | Add into sorted_count (10111, ('s', 'e'))
